numbers,comments
1926,运行速度：下午刚拿到新机，安装软件的过程中出现卡顿，开机速度没得说，固态盘非常快，7秒。屏幕效果：45色域，家庭用足够散热性能：风扇运行非常安静，机身没有很明显的烫外形外观：外观金属机身，耐看，触摸感舒服。小巧，携带方便轻薄程度：厚度还是很薄。
1927,外形外观：笔记本属于那种超薄的，屏幕也是16寸的，大屏追剧更爽，携带起来也比较方便，非常喜欢，更是新款，推荐推荐
1928,第一次购买小新pro14，外观时尚美观，不仅全金属机身，屏幕效果也非常好，系统响应迅速，办公游戏非常好用，非常喜欢，强烈推荐
1929,轻薄程度：超轻，很适合女生外形外观：鸽子灰，颜色很棒屏幕效果：超清，不错其他特色：开机很快，希望用着一直流畅，不要出现故障
1930,这款笔记本太给力了，预售直接省了400块，物流很快，包装各方面都是ok的，简约的风格，超极本的战斗机，游戏，娱乐，办公都可以满足
1931,这款机子的性价比非常高，运行速度很快，看了许多机型，还是选择这款，外观美观，性能强大，晚上下单，第二天上午就到货，速度很快，总的来说喜欢
1932,运行速度：开机速度很快轻薄程度：轻薄本方便携带散热性能：没啥发热的感觉外形外观：很漂亮的银色，准备贴个保护膜保护运行速度：我喜欢这个运行速度屏幕效果：很亮，挺高清的~看1080电影足够了
1933,想买台新电脑办公用，提升办公效率，纠结了很久，多番对比之后，还是选择了性价比高的小新；在等待收货的日子里，看到某书上好多翻车资讯，不得让人有点战战兢兢&hellip;由于最近工作忙，收货好几天之后才开箱，开箱还是很满意的，颜值高，也流畅，我还随意录制了开箱视频（节选了部分十倍变速，手机实拍无滤镜）附上视频供供大家参考，也可以看到屏幕没有坏点什么的吧，我是肉眼没看出来，还配套买了小新鼠标、扩展坞，扩展坞接网线，鼠标还没来得及用，目前电脑也只用了一次，期待后面使用表现，京东服务目前也还是满意的。
1934,物流很快，晚上11点下单，第二天中午就到了，电脑颜值很高，轻便，运行稳定，操作方便，跟手机一样简单方便，联想专业做电脑，买电脑还得选联想！
1935,整体运行非常流畅，开机运行声音很小，机身轻薄，金属质感不错，联想电脑管家操作方便，电脑小白也可轻松上手，总体感觉很好！??????
1936,首先第一眼屏幕的质感很不错，然后噪音控制的也很不错，对比某直升机散热好很多，开启极客模式显卡能上90w+，撞温度墙会下降 基本85w以上没问题，希望能够耐用
1937,联想小新pro16运行速度非常快，开机9秒，颜值爆表，轻薄，方便携带，人脸识别非常方便，实用，散热性能好，没有噪音
1938,运行速度：目前运营速度是丝滑屏幕效果：屏幕效果细腻，很舒服外形外观：这个蓝色非常低调，隐隐地不同轻薄程度：轻薄适中，可以接受其他特色：杜比动态音效不错的
1939,拿到手感觉非常满意 做工质感很好 非常满意很好的购物体验运行速度：非常快屏幕效果：很好看散热性能：可以外形外观：质感很好
1940,非常喜欢！屏幕尺寸舒适，性能响应迅速，一气呵成，没有迟滞延迟，声音好听，听音乐比较享受，第一次买联想笔记本，觉得物超所值！对了1T空间很充足。
1941,新电脑非常喜欢！开了人脸识别真的很方便，打开电脑自动识别开机，都不用输密码，性能方面不太了解，朋友的朋友推荐的，买了蓝色，要比想象的深一些，但是也很好看，本来买的时候显示要16号以后才有货的，但是居然提前了，10号就发货了，第二天收到真的很惊喜
1942,第一次在京东上买笔记本，晚上下单，第2天一早就收到了，速度贼拉快！笔记本很漂亮，银色显大气高档，开机速度也很快，作为外出办公使用太方便了。爱了爱了&hellip;
1943,外形外观：宝贝收到后很满意，外形颜色也很喜欢，挑选好多家，果然没看错，希望把好物分享给大家??轻薄程度：非常轻，拿着一点都不费力，特别适合移动办公运行速度：I5处理器，16G内存，速度特别快，开机约7s，运行cad一点也不卡，值得推荐
1944,电脑很漂亮，性能也很好，很轻便，屏幕显示很清楚，充电很快，性价比很高的产品，金属外壳质感也不错，接口丰富，很完美的产品，
1945,电脑收到了 外观简洁 轻薄 很大气  外观挺喜欢的 屏幕视野也挺大的 13代酷睿i5  很给力 ???
1946,运行速度：固态硬盘，速度没的说，12核16线程屏幕效果：1920*1200分辨率，很不错的雾面屏外形外观：全银色金属外观，上档次
1947,鸽子灰颜色很赞，手感很细腻舒服，开机8秒，运行速度很快，双重护眼是我喜欢的，特别让我惊艳的是触控板，真的很丝滑，很灵敏，一次不错的购物体验，推荐购买！
1948,去年就想买笔记本电脑，看中了联想小新pro14这款办公笔记本，等到了今年出了13代酷睿处理器果断下手了，用了两三个礼拜过来评价的，事实证明我的选择没有错，高性能、高颜值、待机时间长，在工作中很方便，因为我经常会有在线会议、出差、培训等需求，接口也完全满足我的各种需求，点个赞，值得购买
1949,运行速度：快的飞起屏幕效果：高清没任何瑕疵散热性能：小风扇扑哧扑哧的工作外形外观：小巧金属质感很好轻薄程度：拿在手上很轻巧，方便携带之后在测试一下性能方面
1950,第一次在京东买电脑，自营买的，配送速度超级快，小哥服务很好。商品到货包装挺好的，有一硬壳包装，还有自带原厂包装，原包装里面还有泡沫包装，点赞!联想小新 pro14真是太赞了，自刷屏幕很舒服，13代i5处理运行很快，自带联想智能引擎可调节设备状态，普通办公、影音效非常好，键盘感觉很舒服，有弹性，性价比比较高！
1951,联想小新新电脑运行速度很快，开机的11秒，屏幕效果很不错，高颜值非常漂亮很轻很薄，携带方便。买来给孩子上编程课用，运行速度很快。下单以后很快就到了，物流服务非常好。
1952,首发购买的小新，刚到手就开始用了，运行速度很快，1T内存也很够用，再也不用担心数据存储空间不足的问题了，外加上颜值很高，挑选了很久确实可以。运行速度：很快屏幕效果：显示出色散热性能：强外形外观：颜值高轻薄程度：携带便携
1953,屏幕效果：很不错，整体观感良好。外形外观：全金属机身，比较喜欢。轻薄程度：16寸机身重量不算高，能够接受。
1954,之前一直想换个电脑，然后再网上找了很久，选定了联想小新，之后又去实体店逛了一下，最终买下了，刚打开的时候屏幕非常清晰，运行非常流畅，而且小新还会给使用说明，避免你踩点，客服也很好，入股不亏
1955,看电影很舒服，屏幕够大，很高清，开机7秒，散热风扇风声很小很小无噪音，第一次买来给孩子上网课的，值得拥有。最起码几年后不会落武，这设计大方又时尚，爱了爱了。
1956,运行速度：运行速度很快，很流畅屏幕效果：2.8K 屏幕很清晰散热性能：很好外形外观：外型小巧轻便轻薄程度：很轻薄，方便携带其他特色：银色键盘也很喜欢，值得购买
1957,运行速度：一般  体验一般
1958,用了一周来评论，没有出现任何问题，有颜值有性能，买之前选了很久最后敲定了这款，满足自己轻薄便携和用些专业软件的需求，非常满意。
1959,第一次在京东上买笔记本电脑，本来就是抱着试一试的心态，去取快递的时候都是小心翼翼，怕摔坏了，开箱后，更是很小心的操作，没想到操作每一步都有很细致的提示，然后还安装了office的2021正版，电脑反应速度非常快，8秒开机，然后很赞的是联想应用商店，里面各种正版软件非常齐全。
1960,小新本子到了，开机迅速，画质杠杠的，运行非常流畅，office用的非常满意，快递也很迅速。蓝色的，颜值也很高，看着很薄，单手拿着无压力。
1961,外观简洁小巧 京东速度就是牛，本本很小巧，非常喜欢，开机了，都听不见风扇声音，纯金属外壳，值得拥有屏幕显示效果非常好，我看大片的效果也非常的好运行速度:运行流畅，兼容性很好 运行速度非常的快，效果好。性能强劲喇叭在底部两侧。金属质感特别好，是一款很轻便的轻薄本联想笔记本电脑物流很快，包装内衬保护也有特色。用了两天，初步感觉外观轻薄，重量合适，携带方便。手感不错，做工细节到位
